,income,age
16701,20000,72
16702,100000,49
16703,60000,57
16704,40000,35
16705,100000,28
16706,60000,44
16707,60000,23
16708,80000,53
16709,80000,58
16710,20000,26
16711,100000,54
16712,40000,24
16713,60000,84
16714,80000,64
16715,20000,44
16716,100000,36
16717,80000,51
16718,80000,89
16719,60000,34
16720,60000,35
16721,20000,79
16722,60000,66
16723,80000,66
16724,40000,45
16725,60000,51
16726,40000,52
16727,40000,52
16728,100000,80
16729,20000,71
16730,100000,69
16731,100000,59
16732,40000,89
16733,40000,52
16734,100000,32
16735,60000,62
16736,40000,49
16737,40000,56
16738,100000,47
16739,60000,29
16740,20000,74
16741,80000,40
16742,20000,90
16743,20000,65
16744,80000,20
16745,60000,43
16746,40000,85
16747,20000,69
16748,100000,47
16749,80000,78
16750,20000,46
16751,40000,58
16752,20000,31
16753,100000,83
16754,40000,65
16755,20000,32
16756,60000,53
16757,20000,82
16758,100000,87
16759,20000,19
16760,20000,53
16761,80000,64
16762,80000,68
16763,60000,19
16764,20000,41
16765,60000,86
16766,60000,48
16767,40000,28
16768,60000,20
16769,80000,33
16770,60000,88
16771,20000,65
16772,20000,22
16773,20000,68
16774,20000,63
16775,40000,75
16776,80000,78
16777,20000,52
16778,80000,87
16779,60000,52
16780,60000,66
16781,40000,82
16782,40000,75
16783,20000,38
16784,40000,71
16785,80000,33
16786,60000,19
16787,100000,50
16788,80000,64
16789,20000,86
16790,40000,65
16791,40000,53
16792,100000,45
16793,80000,58
16794,20000,73
16795,40000,67
16796,20000,62
16797,100000,78
16798,60000,46
16799,20000,59
16800,60000,49
16801,20000,79
16802,100000,25
16803,20000,88
16804,100000,20
16805,60000,82
16806,40000,47
16807,100000,21
16808,20000,37
16809,20000,38
16810,80000,79
16811,100000,54
16812,60000,62
16813,100000,28
16814,100000,90
16815,100000,53
16816,40000,26
16817,100000,59
16818,80000,38
16819,100000,60
16820,20000,63
16821,40000,52
16822,20000,85
16823,80000,22
16824,60000,90
16825,100000,26
16826,20000,65
16827,80000,29
16828,80000,27
16829,80000,79
16830,40000,21
16831,80000,72
16832,60000,36
16833,20000,46
16834,20000,38
16835,100000,55
16836,100000,70
16837,20000,31
16838,20000,74
16839,100000,31
16840,100000,77
16841,60000,62
16842,20000,49
16843,40000,47
16844,80000,61
16845,40000,78
16846,40000,47
16847,100000,35
16848,60000,33
16849,80000,71
16850,60000,77
16851,40000,63
16852,80000,52
16853,40000,32
16854,20000,62
16855,20000,57
16856,60000,18
16857,100000,35
16858,100000,85
16859,40000,24
16860,80000,37
16861,60000,35
16862,40000,89
16863,80000,59
16864,100000,35
16865,20000,81
16866,20000,71
16867,100000,39
16868,80000,30
16869,20000,36
16870,20000,61
16871,40000,90
16872,100000,39
16873,100000,83
16874,20000,33
16875,40000,56
16876,100000,19
16877,40000,51
16878,60000,44
16879,40000,88
16880,40000,70
16881,20000,64
16882,80000,62
16883,60000,36
16884,80000,55
16885,100000,25
16886,60000,42
16887,20000,84
16888,40000,27
16889,80000,80
16890,80000,82
16891,60000,37
16892,20000,26
16893,80000,34
16894,60000,26
16895,40000,58
16896,100000,84
16897,100000,40
16898,40000,63
16899,40000,42
16900,80000,31
16901,20000,32
16902,80000,55
16903,60000,44
16904,40000,40
16905,80000,66
16906,80000,30
16907,80000,69
16908,100000,90
16909,20000,19
16910,100000,88
16911,80000,65
16912,60000,36
16913,20000,18
16914,100000,69
16915,80000,32
16916,20000,28
16917,100000,37
16918,40000,42
16919,60000,83
16920,40000,42
16921,20000,52
16922,60000,85
16923,40000,71
16924,80000,25
16925,100000,39
16926,20000,63
16927,60000,59
16928,100000,65
16929,80000,32
16930,80000,81
16931,100000,42
16932,100000,19
16933,40000,69
16934,80000,38
16935,20000,77
16936,80000,53
16937,100000,76
16938,60000,81
16939,60000,51
16940,80000,41
16941,60000,73
16942,40000,36
16943,20000,61
16944,60000,57
16945,40000,20
16946,20000,65
16947,40000,18
16948,100000,32
16949,60000,69
16950,80000,64
16951,100000,88
16952,20000,68
16953,100000,36
16954,80000,89
16955,80000,49
16956,20000,76
16957,40000,23
16958,100000,49
16959,100000,19
16960,40000,44
16961,40000,68
16962,40000,22
16963,60000,25
16964,80000,61
16965,40000,68
16966,100000,40
16967,100000,54
16968,40000,90
16969,20000,68
16970,20000,70
16971,80000,47
16972,40000,39
16973,80000,42
16974,100000,76
16975,100000,41
16976,40000,85
16977,40000,44
16978,60000,54
16979,40000,76
16980,80000,37
16981,100000,68
16982,80000,79
16983,60000,90
16984,60000,57
16985,40000,27
16986,80000,77
16987,60000,25
16988,100000,77
16989,20000,30
16990,80000,27
16991,100000,35
16992,60000,89
16993,100000,42
16994,20000,35
16995,80000,87
16996,40000,85
16997,100000,84
16998,60000,23
16999,80000,21
17000,100000,46
17001,80000,76
17002,40000,51
17003,60000,41
17004,100000,81
17005,100000,89
17006,100000,42
17007,20000,70
17008,40000,57
17009,60000,55
17010,60000,67
17011,20000,44
17012,80000,36
17013,60000,74
17014,20000,39
17015,60000,18
17016,40000,19
17017,20000,51
17018,60000,44
17019,20000,56
17020,40000,32
17021,100000,19
17022,20000,72
17023,60000,53
17024,100000,78
17025,40000,80
17026,80000,87
17027,100000,19
17028,60000,90
17029,100000,82
17030,40000,31
17031,100000,44
17032,100000,54
17033,20000,55
17034,20000,35
17035,60000,35
17036,100000,52
17037,80000,74
17038,80000,26
17039,60000,76
17040,20000,84
17041,100000,35
17042,80000,45
17043,20000,22
17044,100000,55
17045,40000,31
17046,100000,45
17047,40000,54
17048,100000,25
17049,100000,19
17050,20000,33
17051,80000,36
17052,80000,34
17053,40000,84
17054,80000,85
17055,40000,21
17056,100000,48
17057,80000,65
17058,20000,66
17059,40000,30
17060,60000,35
17061,40000,82
17062,80000,86
17063,20000,24
17064,40000,29
17065,20000,33
17066,80000,81
17067,40000,86
17068,80000,85
17069,60000,33
17070,60000,34
17071,20000,58
17072,80000,76
17073,100000,45
17074,40000,88
17075,80000,21
17076,20000,55
17077,20000,51
17078,20000,38
17079,80000,38
17080,80000,33
17081,40000,83
17082,60000,22
17083,100000,35
17084,100000,39
17085,60000,34
17086,100000,35
17087,100000,76
17088,60000,74
17089,40000,55
17090,80000,75
17091,40000,18
17092,60000,44
17093,20000,64
17094,40000,51
17095,80000,32
17096,40000,48
17097,20000,82
17098,80000,56
17099,80000,72
17100,60000,90
17101,60000,45
17102,60000,52
17103,20000,66
17104,100000,80
17105,20000,23
17106,100000,36
17107,40000,65
17108,40000,66
17109,100000,75
17110,40000,73
17111,80000,80
17112,40000,57
17113,20000,34
17114,20000,39
17115,80000,26
17116,40000,56
17117,60000,51
17118,100000,18
17119,40000,72
17120,60000,41
17121,100000,26
17122,20000,49
17123,100000,50
17124,20000,40
17125,20000,33
17126,40000,89
17127,40000,85
17128,80000,47
17129,20000,66
17130,20000,27
17131,60000,87
17132,20000,40
17133,60000,71
17134,100000,89
17135,60000,47
17136,20000,57
17137,60000,79
17138,100000,28
17139,80000,69
17140,80000,80
17141,20000,57
17142,60000,20
17143,40000,44
17144,20000,90
17145,100000,84
17146,40000,46
17147,80000,32
17148,100000,23
17149,60000,90
17150,20000,70
17151,40000,34
17152,100000,75
17153,100000,65
17154,40000,34
17155,80000,80
17156,60000,68
17157,80000,64
17158,80000,32
17159,60000,67
17160,20000,44
17161,20000,39
17162,60000,37
17163,80000,27
17164,100000,43
17165,20000,70
17166,40000,55
17167,40000,31
17168,20000,38
17169,40000,65
17170,80000,20
17171,80000,43
17172,100000,68
17173,80000,37
17174,40000,25
17175,100000,76
17176,40000,58
17177,100000,29
17178,100000,57
17179,40000,57
17180,60000,59
17181,40000,34
17182,100000,52
17183,40000,70
17184,20000,35
17185,60000,46
17186,60000,24
17187,80000,29
17188,40000,27
17189,40000,20
17190,60000,20
17191,80000,33
17192,20000,24
17193,20000,59
17194,100000,59
17195,20000,45
17196,80000,78
17197,60000,89
17198,80000,77
17199,20000,55
17200,40000,48
17201,60000,70
17202,20000,69
17203,60000,31
17204,80000,55
17205,100000,71
17206,20000,72
17207,20000,84
17208,40000,85
17209,60000,69
17210,40000,24
17211,60000,19
17212,40000,36
17213,60000,36
17214,80000,56
17215,60000,27
17216,40000,69
17217,40000,30
17218,60000,51
17219,80000,33
17220,60000,85
17221,80000,61
17222,100000,47
17223,80000,22
17224,40000,44
17225,100000,80
17226,100000,21
17227,100000,61
17228,100000,56
17229,80000,33
17230,60000,24
17231,40000,33
17232,100000,75
17233,60000,62
17234,80000,75
17235,100000,89
17236,20000,76
17237,60000,19
17238,80000,20
17239,60000,26
17240,20000,37
17241,60000,90
17242,100000,24
17243,40000,46
17244,100000,76
17245,60000,65
17246,100000,76
17247,80000,34
17248,80000,50
17249,60000,56
17250,100000,24
17251,80000,23
17252,40000,56
17253,60000,73
17254,40000,31
17255,100000,24
17256,100000,63
17257,20000,70
17258,20000,28
17259,80000,59
17260,40000,77
17261,20000,67
17262,60000,90
17263,80000,35
17264,40000,46
17265,80000,59
17266,60000,80
17267,20000,84
17268,80000,87
17269,40000,47
17270,40000,44
17271,80000,55
17272,60000,19
17273,60000,58
17274,100000,50
17275,60000,80
17276,40000,90
17277,60000,61
17278,80000,49
17279,40000,81
17280,20000,36
17281,60000,64
17282,40000,61
17283,40000,89
17284,40000,80
17285,100000,35
17286,60000,20
17287,40000,60
17288,40000,64
17289,40000,65
17290,80000,61
17291,80000,60
17292,100000,71
17293,80000,56
17294,80000,20
17295,20000,21
17296,60000,69
17297,100000,85
17298,80000,29
17299,100000,81
17300,60000,69
17301,20000,56
17302,60000,20
17303,100000,61
17304,80000,58
17305,80000,27
17306,40000,79
17307,20000,30
17308,80000,80
17309,60000,42
17310,100000,65
17311,80000,65
17312,40000,81
17313,20000,89
17314,40000,44
17315,80000,61
17316,60000,30
17317,20000,63
17318,60000,89
17319,20000,44
17320,20000,47
17321,60000,21
17322,40000,50
17323,60000,88
17324,20000,42
17325,40000,85
17326,100000,42
17327,60000,62
17328,100000,36
17329,40000,39
17330,100000,26
17331,20000,75
17332,80000,25
17333,40000,28
17334,60000,44
17335,20000,68
17336,40000,66
17337,60000,86
17338,60000,75
17339,80000,46
17340,60000,82
17341,20000,78
17342,80000,77
17343,60000,69
17344,60000,54
17345,20000,40
17346,20000,70
17347,80000,82
17348,40000,75
17349,100000,76
17350,20000,18
17351,60000,41
17352,80000,77
17353,60000,73
17354,40000,67
17355,100000,55
17356,100000,58
17357,100000,52
17358,40000,25
17359,80000,20
17360,40000,51
17361,80000,73
17362,20000,87
17363,100000,37
17364,100000,77
17365,100000,40
17366,40000,19
17367,80000,35
17368,100000,52
17369,80000,51
17370,20000,73
17371,100000,86
17372,60000,20
17373,60000,19
17374,40000,56
17375,20000,74
17376,80000,23
17377,80000,75
17378,20000,36
17379,60000,49
17380,80000,35
17381,100000,85
17382,60000,68
17383,40000,72
17384,20000,83
17385,100000,72
17386,80000,40
17387,20000,29
17388,100000,53
17389,40000,78
17390,20000,27
17391,100000,26
17392,100000,47
17393,40000,90
17394,80000,86
17395,100000,33
17396,20000,22
17397,20000,47
17398,40000,66
17399,20000,86
17400,80000,53
17401,40000,22
17402,20000,88
17403,40000,39
17404,60000,72
17405,20000,18
17406,80000,68
17407,100000,70
17408,100000,23
17409,20000,81
17410,20000,88
17411,40000,42
17412,100000,47
17413,60000,29
17414,60000,77
17415,20000,55
17416,100000,57
17417,100000,36
17418,20000,60
17419,100000,77
17420,60000,51
17421,80000,80
17422,80000,74
17423,20000,74
17424,20000,83
17425,20000,19
17426,80000,81
17427,100000,28
17428,60000,49
17429,40000,78
17430,80000,68
17431,20000,71
17432,40000,71
17433,80000,31
17434,20000,78
17435,100000,22
17436,100000,77
17437,100000,72
17438,80000,90
17439,80000,59
17440,60000,39
17441,100000,73
17442,60000,29
17443,20000,63
17444,40000,58
17445,40000,83
17446,20000,50
17447,40000,62
17448,60000,90
17449,40000,56
17450,40000,24
17451,60000,65
17452,40000,65
17453,100000,40
17454,60000,41
17455,80000,49
17456,60000,72
17457,20000,29
17458,20000,71
17459,40000,51
17460,20000,40
17461,60000,24
17462,60000,75
17463,20000,19
17464,80000,45
17465,80000,79
17466,20000,72
17467,20000,56
17468,80000,42
17469,100000,76
17470,100000,82
17471,60000,70
17472,20000,40
17473,80000,54
17474,40000,65
17475,60000,63
17476,100000,33
17477,60000,54
17478,20000,36
17479,100000,19
17480,40000,47
17481,80000,57
17482,100000,89
17483,40000,58
17484,60000,76
17485,20000,77
17486,40000,74
17487,20000,66
17488,80000,85
17489,60000,21
17490,60000,30
17491,80000,59
17492,40000,62
17493,20000,63
17494,20000,68
17495,60000,24
17496,20000,43
17497,80000,35
17498,40000,77
17499,100000,32
17500,80000,70
17501,20000,84
17502,20000,81
17503,20000,80
17504,60000,60
17505,40000,35
17506,100000,57
17507,20000,55
17508,100000,31
17509,80000,77
17510,80000,36
17511,60000,89
17512,80000,34
17513,40000,69
17514,60000,36
17515,100000,33
17516,80000,24
17517,60000,69
17518,40000,70
17519,100000,60
17520,100000,18
17521,40000,39
17522,40000,45
17523,100000,88
17524,100000,44
17525,100000,18
17526,80000,81
17527,60000,87
17528,60000,66
17529,100000,30
17530,60000,26
17531,40000,25
17532,60000,30
17533,60000,48
17534,80000,90
17535,100000,52
17536,40000,45
17537,100000,68
17538,60000,58
17539,80000,25
17540,40000,25
17541,40000,73
17542,80000,64
17543,100000,42
17544,80000,53
17545,20000,72
17546,40000,87
17547,60000,73
17548,40000,32
17549,60000,61
17550,100000,50
17551,60000,27
17552,60000,27
17553,60000,26
17554,80000,79
17555,100000,35
17556,80000,38
17557,60000,24
17558,20000,82
17559,80000,53
17560,100000,22
17561,60000,74
17562,60000,35
17563,20000,29
17564,80000,68
17565,20000,72
17566,60000,25
17567,20000,39
17568,60000,88
17569,20000,27
17570,80000,50
17571,40000,54
17572,60000,61
17573,40000,74
17574,40000,76
17575,60000,27
17576,20000,59
17577,20000,20
17578,40000,51
17579,80000,79
17580,40000,89
17581,40000,45
17582,40000,54
17583,60000,30
17584,100000,50
17585,100000,33
17586,60000,32
17587,80000,61
17588,60000,41
17589,80000,78
17590,40000,73
17591,40000,30
17592,100000,77
17593,40000,74
17594,100000,55
17595,80000,41
17596,40000,78
17597,60000,54
17598,60000,39
17599,80000,57
17600,20000,75
17601,40000,56
17602,20000,50
17603,20000,66
17604,20000,89
17605,20000,20
17606,100000,49
17607,80000,25
17608,80000,31
17609,40000,75
17610,100000,45
17611,40000,86
17612,60000,75
17613,60000,71
17614,100000,78
17615,100000,22
17616,60000,69
17617,20000,43
17618,20000,70
17619,60000,31
17620,40000,25
17621,40000,83
17622,60000,54
17623,40000,90
17624,80000,50
17625,100000,87
17626,100000,22
17627,100000,63
17628,20000,63
17629,20000,82
17630,20000,49
17631,40000,82
17632,60000,20
17633,60000,86
17634,100000,61
17635,20000,84
17636,80000,42
17637,60000,84
17638,20000,72
17639,60000,20
17640,80000,21
17641,80000,64
17642,60000,26
17643,20000,64
17644,40000,29
17645,40000,29
17646,20000,49
17647,60000,70
17648,80000,38
17649,100000,56
17650,20000,39
17651,100000,54
17652,60000,33
17653,80000,73
17654,20000,18
17655,20000,25
17656,20000,61
17657,80000,36
17658,80000,41
17659,100000,35
17660,60000,38
17661,20000,23
17662,20000,75
17663,20000,78
17664,40000,76
17665,60000,21
17666,60000,28
17667,100000,20
17668,80000,55
17669,20000,78
17670,20000,23
17671,40000,83
17672,40000,63
17673,80000,66
17674,40000,77
17675,20000,49
17676,20000,51
17677,80000,62
17678,80000,66
17679,20000,53
17680,20000,85
17681,20000,28
17682,100000,60
17683,20000,20
17684,80000,64
17685,100000,57
17686,20000,42
17687,80000,37
17688,80000,18
17689,80000,58
17690,100000,53
17691,20000,55
17692,40000,35
17693,100000,27
17694,40000,33
17695,40000,46
17696,80000,63
17697,100000,35
17698,60000,66
17699,40000,63
17700,40000,38
17701,20000,42
17702,80000,56
17703,80000,72
17704,40000,55
17705,40000,69
17706,20000,50
17707,20000,90
17708,80000,28
17709,20000,24
17710,60000,33
17711,40000,46
17712,60000,28
17713,40000,37
17714,40000,26
17715,20000,50
17716,40000,31
17717,40000,45
17718,40000,30
17719,40000,68
17720,60000,43
17721,80000,83
17722,60000,62
17723,100000,51
17724,60000,78
17725,40000,21
17726,100000,87
17727,20000,27
17728,100000,75
17729,20000,89
17730,60000,42
17731,20000,47
17732,80000,76
17733,100000,32
17734,80000,25
17735,40000,52
17736,40000,47
17737,40000,83
17738,80000,67
17739,20000,73
17740,80000,54
17741,80000,22
17742,20000,30
17743,100000,76
17744,40000,29
17745,60000,52
17746,20000,60
17747,40000,66
17748,20000,73
17749,80000,79
17750,60000,29
17751,100000,31
17752,100000,61
17753,100000,79
17754,60000,36
17755,80000,89
17756,20000,22
17757,20000,18
17758,60000,31
17759,60000,43
17760,20000,55
17761,40000,79
17762,100000,44
17763,60000,57
17764,40000,90
17765,80000,83
17766,60000,48
17767,20000,25
17768,40000,34
17769,80000,64
17770,20000,43
17771,20000,69
17772,100000,23
17773,60000,36
17774,100000,75
17775,80000,75
17776,60000,81
17777,20000,57
17778,100000,33
17779,80000,49
17780,20000,34
17781,100000,66
17782,60000,28
17783,40000,85
17784,40000,69
17785,40000,89
17786,80000,22
17787,80000,66
17788,40000,67
17789,60000,57
17790,60000,19
17791,80000,24
17792,60000,81
17793,100000,73
17794,40000,37
17795,80000,33
17796,100000,20
17797,40000,37
17798,40000,27
17799,40000,71
17800,40000,71
17801,40000,88
17802,80000,70
17803,40000,70
17804,100000,55
17805,80000,68
17806,40000,34
17807,20000,24
17808,80000,30
17809,20000,36
17810,60000,40
17811,100000,77
17812,80000,37
17813,60000,63
17814,100000,35
17815,80000,43
17816,80000,23
17817,40000,32
17818,80000,83
17819,60000,18
17820,40000,40
17821,40000,32
17822,100000,85
17823,80000,58
17824,80000,59
17825,40000,80
17826,20000,34
17827,60000,64
17828,60000,36
17829,100000,33
17830,40000,77
17831,100000,44
17832,20000,84
17833,20000,53
17834,80000,30
17835,100000,35
17836,80000,61
17837,80000,31
17838,40000,59
17839,40000,41
17840,40000,90
17841,80000,25
17842,20000,77
17843,100000,88
17844,40000,24
17845,100000,24
17846,20000,87
17847,100000,86
17848,100000,30
17849,80000,43
17850,100000,89
17851,60000,20
17852,100000,66
17853,40000,64
17854,20000,58
17855,80000,62
17856,40000,87
17857,20000,90
17858,60000,84
17859,40000,75
17860,40000,45
17861,80000,67
17862,40000,51
17863,40000,79
17864,40000,60
17865,20000,38
17866,60000,46
17867,80000,55
17868,80000,53
17869,40000,71
17870,80000,24
17871,80000,62
17872,60000,55
17873,80000,89
17874,20000,81
17875,80000,85
17876,20000,82
17877,80000,38
17878,80000,86
17879,60000,27
17880,80000,21
17881,20000,33
17882,100000,36
17883,40000,32
17884,40000,37
17885,100000,81
17886,20000,58
17887,40000,80
17888,100000,49
17889,100000,44
17890,40000,84
17891,20000,28
17892,60000,25
17893,80000,68
17894,80000,79
17895,80000,89
17896,20000,60
17897,100000,75
17898,20000,23
17899,80000,85
17900,60000,29
17901,100000,48
17902,40000,61
17903,20000,46
17904,60000,48
17905,80000,42
17906,40000,74
17907,20000,42
17908,20000,34
17909,80000,90
17910,60000,64
17911,20000,89
17912,100000,35
17913,60000,29
